# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
2.960879874447066982e+02, 8.818625029843130960e+02, 3.356249449688900768e+02, -9.169124008250452429e-02, 4.689294385783273622e-01, -3.905143822579325574e-01
2.000038494555742261e+02, -1.352270608794405291e+02, -2.770544984492587659e+01, 1.337114648939378980e-01, -8.002401065318162088e-01, 8.618155412238166502e-01
9.895011767502658131e+02, 1.685777006700562879e+03, 4.861260959368126464e+02, -7.512650212499528968e-02, 3.050848954391338630e-02, 5.828456485931386988e-01
1.719301720802154136e+02, 8.908259055791285164e+01, 4.662260270668743800e+01, -1.100713788034187735e+00, 4.590309974363595003e-01, -1.411478909582497110e+00
8.142106787865895257e+00, -4.264638100651713670e-01, -9.936069580957676806e+01, -1.263424849468414157e-01, -4.669898005143831576e-01, -2.909131578427221476e-01
-3.381215369818890260e+00, 1.906543752029778549e+00, -7.610562208546746810e+00, 5.750662726006651404e+00, -5.053463596791209156e+00, -1.346789402600212071e+00
-2.028677428346780118e+02, 1.129734631775350380e+02, -2.319626052686907940e+02, 2.002156036368021308e-01, 1.028821517986857170e+00, 6.763777501001728698e-01
-1.155166958451909096e+02, 1.037064948639827833e+02, 9.306078384408600357e+00, -1.778726713231396639e-01, -4.482861126845034266e-02, -2.024546877016712987e-01
-4.508447552588958768e-02, 4.664942407327927337e-02, -5.744476230334265646e-03, -3.097988536902680323e+01, -4.818091412221957626e+01, -6.579481035721673265e+01
3.341417737110296002e+04, 1.432217655395546899e+04, 4.579718352800332650e+04, 3.311457673516055022e-02, 2.006743259008147951e-04, -5.773397390972077187e-02
7.660958025072187638e+01, -1.357144561058609966e+01, -3.105810955661638673e+01, 7.829698724553944833e-02, 4.632515293206035389e-01, -2.163702125455370329e+00
-8.944766351527370034e+02, -2.824330741885274279e+02, 1.433084334519650156e+02, -6.920889953236362968e-02, 7.754965639676068834e-02, -3.519530960111114659e-01
-1.165515625972501823e+02, 5.114696281595061578e+01, 4.082531854764715717e+02, -8.634297171680542504e-02, 6.304373814157618883e-01, -1.826943874536730156e-02
4.431256160837587083e-02, -2.383455713209167715e-02, 8.412709601586970676e-02, -5.266015793456227101e+01, -1.324905879662560615e+01, 1.137049274230614593e+01
5.974686803471059626e+00, -5.318913141345651852e+00, 3.338350474468676499e+00, -2.541458038375200790e+00, 2.597232777925596814e+00, -2.721208275480866412e+00
-4.999158355873232153e+02, 1.088059574711641488e+02, -1.308918541834508460e+02, 1.794761307333499201e-01, -1.540885781984653036e-01, 1.157914495185530801e-01
-3.605750024981982449e+01, -1.491353526552724134e+02, 1.468950310131990022e+02, -1.030201514695791853e-01, 1.060430241656159955e+00, 1.224191937747647119e+00
-6.295326005395781799e+00, -2.280841190881150382e+01, -1.481578401106921561e+01, -8.806515797412796109e-01, 1.156958447692906011e+00, -1.067158227546700422e+00
1.322300086357228821e+01, 1.827227047408523930e+01, -4.110374870797882885e+00, 1.479711981404624677e+00, 7.491149389063708197e-01, 2.517177732930500622e-01
-6.197570147470641899e+01, -1.546270168988680211e+02, 1.679189186862400618e+02, 3.011651527530651018e-01, 3.084806932208213337e-01, 1.110966376092547447e+00
2.606209174827214259e+00, -1.302188761325626443e+00, 4.803017283979357899e+00, 5.026312335311518886e+00, -2.319431714644245801e+00, -6.824928226080474447e-01
-1.790521646240950115e+00, -2.025370300991710337e+00, 9.411529861885064019e-01, 4.152581863474245516e+00, 1.518869074616383319e+00, 1.632995545002252635e+00
-5.697689580906547535e-01, 9.602620363941741788e-01, 4.710690918727116761e-01, -4.856150599047115435e+00, -1.071551506424685662e+01, 1.859799009746889098e+01
4.035571111559155526e-04, 1.413992506402748711e-04, 8.470408421533178606e-04, -3.202344547086091353e+01, -7.009964287967806058e+02, 1.322765719206879282e+02
3.266948574993467247e+01, 3.444339536567296278e+01, -2.580527445076593551e+01, 5.434369710420977606e-01, -8.901981606699613803e-01, 1.697767592044558072e+00
1.317423198961685249e-01, 1.290057086549729198e-02, 1.221138927053631584e-01, 3.072959964973270530e+01, 1.044670827742874053e+01, -2.543828061178970401e+01
3.094496158263062013e-01, -1.903782268879089301e+00, -2.595072817945219601e+00, 2.628331405494204187e+00, -4.071775704244630312e+00, 5.093386888229285425e+00
5.617158443397974876e-01, 7.138342733944538221e-01, 4.952326805010485999e-02, 9.094120028250793908e+00, -1.128971083527851604e+01, 1.564715091124707413e+00
-4.576570593680676091e-01, -1.760766774653446665e-02, -3.203151564646777860e-01, 1.084130434381025054e+01, -2.009663730771205081e+00, -2.302864525278100416e+01
2.201435195090207797e-01, 6.393195579641809678e-02, -1.593064132939321920e-01, 1.355125292951101912e+01, -9.111314785050820930e+00, 2.210847834316748362e+01
-4.689758691582629524e+01, 1.674051181079533421e+02, -1.065389358668344499e+02, 3.436737138748442999e-01, 2.473374584494962558e-01, -2.281571125948426634e-02
7.523775449934060333e-01, 3.539736970180412667e-01, 2.501007314578234664e-01, 4.038969305623083983e+00, -3.891199055704435139e+00, -1.683808080707586896e+01
-3.127982055953026475e+00, -7.279221767616758654e-02, -1.875074912665896543e+00, -8.785123701185714395e+00, -9.464223038590629855e+00, -4.453669027516854229e+00
6.056485307037274168e+00, -3.989206328599199658e+00, -2.435694334761058677e+00, -1.958071694084585701e+00, 5.095982140301297925e+00, 5.869528470408087450e+00
