# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
1.086594724536771972e+00, -8.979358502441655565e-01, 1.120606664294471755e-01, -9.793982461633722991e+00, 2.540232044964683578e+00, 9.249595785962153371e+00
4.711793257410592517e+00, -2.138766618680139331e+01, 7.125626410104038300e+00, 5.723593331555726360e-01, 3.787046768017887088e-01, 7.362233499007132531e-01
1.050178029966106976e+02, -1.017423287658833964e+01, 3.243023540805576488e+01, -2.169286876961534494e-01, 2.795699561204944561e-01, 5.471408358796560067e-01
2.924176418238658215e+01, -1.347956729479704734e+02, 6.704037400048301265e+01, 7.212726500372653726e-01, -1.241178589531163612e-01, -5.440036225211630772e-02
-1.085711790116584297e+01, 8.532959587908392152e+00, -4.218999278809853593e+01, 9.307346706364992561e-02, -8.423182832531014852e-02, 8.430076150550565306e-02
-1.828731800041460787e+01, -1.688781886980725844e+01, -3.655460507251088842e+01, -1.366191622991738353e+00, 1.070834454837543137e-01, -5.788735100446955606e-01
4.373912486186880277e-02, -1.360775839743659510e-02, 6.122792600960473564e-02, -3.838221404530461012e+00, 9.383832489139773969e+00, 5.374364684768327294e+00
7.995670813349727846e-01, -7.100536753080936014e-01, 2.895671393873905153e+00, -4.598606515935272920e-01, -7.787956050611670733e-01, 4.138404488113308410e+00
1.024883114519284000e+01, -1.098153926351388492e+02, 1.043720458135773299e+02, -5.096784706487416106e-01, -1.689506103414110672e-01, 2.964309003584163493e-01
-3.543383375925272958e+02, -3.455733258879158143e+01, 2.587081177785225705e+01, -1.008521373302798813e-01, -6.612908511457245286e-02, 4.505583222601122761e-01
-1.076498255617297843e+02, 5.665207546315395604e+01, 1.929830279305669478e+02, -4.453944590836290685e-01, 2.509457646232879369e-01, 7.166443174427375995e-01
-1.784819197345198331e-03, 1.852711055304281929e-02, -4.626992373980638729e-02, 6.291608445959599116e+00, -1.078173350202219494e+00, -5.577956115961527628e-01
1.873512453030709235e+00, -1.336131144454821174e+00, -1.247020897230585179e+00, 3.233527135031398991e+00, 1.587625346483563016e+00, -2.188786012252379454e+00
-4.786041035577561331e+01, -2.566985925598327256e+01, -1.398739408267894646e+02, -2.013806868340789480e-01, -1.414871140442200970e-01, -1.336681131962621782e-01
3.253228651009661689e+02, 2.175087562689970468e+02, 6.303497771396003202e+01, 2.400671827837311534e-01, 1.804659918581928701e-02, -2.348011660246715482e-02
-1.061938902518469341e+01, 4.734509583644220498e+01, 1.589495077243432206e+02, -2.752915786925754782e-01, -1.907748664875918432e-01, -4.837101224978128666e-01
-6.508701385973759557e+01, 1.372015158126357193e+01, -2.148834005277029036e+01, 1.453271790719965706e+00, 5.511274838673956289e-01, -2.586028085775545771e-01
5.247809423329102829e-01, 3.584876383653855303e+00, -2.327942492455867957e-02, -2.189027070555542576e+00, -6.315659119644457913e-03, -5.478601161897342031e+00
-1.040640774607251373e+01, -2.008526391838189706e+00, -3.428115656247388565e-01, 7.486604454415233256e-01, -4.318273657440353519e-01, -8.175460570416702710e-01
1.172366337840672568e+00, -7.690999590048456236e-01, -1.661457429034054911e+01, -3.590104080009290377e-01, 2.124765717950868604e-01, 2.209297782732504711e-01
-9.522118597785024230e-01, 1.063717520513174364e+00, -7.627528382837672760e-01, 3.076765802566298724e+00, -3.424846818522778502e+00, -6.364359975773611566e+00
1.439559788449707556e+00, -3.252695687388260648e+00, -1.533454045607580918e+00, 2.234381352964318168e+00, -1.235645976159421844e+00, 1.298469283639064775e+00
-1.147049950387030171e-01, -5.720268459716801868e-01, 1.854043622671717323e-02, 4.153271817761684526e-01, -3.701155288102619068e+00, 6.494780448079361612e+00
2.558078506305006550e-01, -4.614078390190660128e-01, 1.110252626940686077e-01, -9.816555501737799005e+00, -9.631574806754208851e+00, 1.073694715917365627e+01
3.316213779564589004e+02, 1.311757292994418833e+02, -6.309708367839782568e+02, 3.815939532347448759e-01, 7.539963574227188936e-02, 1.752416486456238043e-01
1.636772069688200160e-01, -2.016402019417110614e-01, -1.453023752638923360e-01, -1.590900717585423507e+01, -4.211341314098562805e+01, -4.751633355981970119e+00
-2.188865644611898276e+01, -4.342486480080584244e+01, -3.652422419046271074e+00, 1.798874821464501172e-01, 3.460239690330869089e-01, -2.063051706958809017e+00
-2.956795638414589256e+00, -9.384688621618858528e-01, 6.427792306197198657e-01, 3.971192234301030410e+00, 6.084953565389501051e+00, 6.738901073743418735e+00
2.788719800576709359e-02, 1.916086426281284061e-01, -7.021654025074626840e-03, -1.245831628264126856e+00, 7.801476634173353020e+00, 2.322696032358899032e+01
5.798705377697176289e+01, -1.036791824451918842e+01, -2.736691498398818112e+01, -1.747397510031836465e-01, -5.303126162227601581e-01, 2.202449603114584320e-01
4.009032605878569022e+00, -8.498928643256693505e+00, 1.583225691945157010e+01, -3.914618530838163690e-01, -3.638036431971132245e+00, -1.759516766316468139e+00
-2.763540786815038341e+00, -5.961874159102785065e+00, -6.476238566911968420e+00, 3.039410052558208619e+00, 1.423728370586474057e+00, 3.293106779093540659e+00
8.351010744490264415e+02, -1.793517719897619145e+03, 2.432646335133329103e+02, 2.040917187755112230e-02, -1.464484887873741259e-01, -6.225819218994466803e-02
-1.431716371419767313e+02, -9.545257992476896902e+01, 7.145051137281430442e+01, -9.649219108935089273e-02, 3.780204399473526856e-03, -6.650795554690946965e-02
1.548751910635612887e+02, -3.453473506638822528e+02, -2.852312137151118918e+02, -1.876393557168887574e-02, -2.875915361434211795e-02, -5.862526753343225150e-02
-1.651865277284684552e+01, 6.737955277681885491e+01, 3.607493499645964441e+00, 5.832280464342561865e-01, -2.818664273097563067e-01, 1.633238289382568320e+00
-2.737277752484129287e-02, 3.236125103531591746e-02, -1.834112589935603561e-03, -2.816810412768120386e+01, -2.811452643852219424e+01, -7.566711062014543643e+01
