# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
-4.667864476341298530e-01, 1.342951688592715875e+01, -2.498913400949288377e+00, -4.831892060998630001e+00, -9.334434342310617971e-01, -3.422300897438983025e+00
-2.259154563504293378e+01, 3.093009072740454002e+01, -8.994339033757221102e+00, 3.341226530027558539e+00, -2.240462184483094976e+00, -2.412165535614247958e-01
-1.948125721123400353e+03, 1.927916847302752331e+03, 1.732367503294783546e+03, 3.039043570287186177e-02, 1.085716400155827266e-01, 2.057230980933864029e-01
2.920119811591676551e-01, -1.190322202014246988e+00, -1.046139190485638082e+00, 1.167316201245850138e+01, -1.503526553523776954e+00, -1.340974522525016921e+00
5.466502364977922704e-03, 1.221632584126827216e-02, 5.064927097238104171e-03, 1.936566054316511440e+02, -7.937354008597792188e+01, -1.756614873468893023e+01
-1.733069896507427599e+00, 1.659841760693425883e+01, -8.097713463528206645e+00, 8.601381387944179169e-01, 2.349533218972740478e+00, -1.874753758529410952e+00
-3.186036795375347992e+03, 7.635574243612193186e+02, 5.455862489194198588e+02, 4.232456682107677698e-02, -2.375553977840942077e-01, 1.169348675524764236e-01
4.037666422032400781e+00, -2.651110454911849601e+00, -2.825777437817694526e+00, -6.007919468033229293e+00, 5.330596713009441157e-01, 1.548453521894543661e+00
1.066489638351354330e+01, -1.055341476962675351e+01, -3.750868771231711252e-01, 3.173188708417384873e+00, -7.218532564040606170e-01, -4.307884926916677237e+00
-1.364230104403102883e+00, 2.623838655768961026e+00, -3.110998916108080437e+00, 4.654608511864773313e+00, -2.216648175959950340e+00, -3.889449266378075087e+00
8.619991795386499689e+01, 1.083635896727178505e+02, 1.802029917568171697e+02, -4.993075378046907820e-01, -3.298417110254212581e-01, 1.042234527972629055e+00
3.905476065782885371e+02, -9.756395402405207733e+02, -1.735403088418370999e+03, -5.042344032526071551e-01, 2.204288678644601152e-01, -5.997217023320907531e-02
-1.230283694766745612e+03, 2.185893589098041957e+03, -3.403021454713289131e+02, -2.678833625146058092e-02, -2.403645432029558222e-03, 6.619998403363616668e-02
1.243174333208786209e+01, 9.045894953995045285e+01, 4.923384727150080664e+01, -1.620214744844181487e+00, -1.012661130683361499e+00, 1.861366576523011851e+00
