# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
1.609286178897218145e+00, 9.545451107554863146e-01, -5.825348614369084466e+00, 4.174980448223364782e+00, 2.990797234334207744e+00, -8.195960380637075104e+00
-6.492519669988941189e+01, -5.970656350540410813e+02, -1.275422198358346151e+02, 4.236371596619139535e-01, 6.113648796856899770e-01, -7.122015464026487663e-01
-6.275095881482715965e-02, -5.640595651484852507e-02, -1.132211828700704914e-02, 7.896097400827522428e+00, -2.616969810886875081e+01, 8.661314609317264512e+01
-3.248109002289681357e-01, -3.117534167870852913e-02, 3.162849680201318403e-01, 7.712636753520667909e+00, -4.449297016616142741e+00, -3.218086071272963267e+01
-2.151326683706064458e+01, -1.279412976946029403e+03, 8.936927230916062399e+02, 3.214051558172200673e-01, 1.404987824361626725e+00, 1.009446148060800796e+00
4.771986234726306897e+00, 5.118777108940843590e+00, 4.960944543845958177e-01, -3.865943991953667336e+00, -1.177481150552634803e+00, 1.666986757699962629e+00
-7.964759425352694961e+02, 5.302343699784255904e+01, 8.608289370376429872e+01, 5.177934620671604815e-01, -4.506281481520564292e-01, -6.824352743479777939e-01
-2.673113379996634037e-02, -3.262893243105894348e-01, -1.594047904031700824e+00, 1.346827143343720001e+00, 2.681064657831187859e+01, -1.658867139441147387e+01
-1.673392027409767024e+02, 1.149239918982120656e+02, -2.051105878261716668e+02, 3.928343960567814430e-01, 2.850332112720259034e-02, -2.024192352825652519e-01
7.459704473265655444e+00, -1.676415161568220791e+00, 1.278853615359387907e+00, -4.800380891758517343e+00, 2.493747362837126058e+00, -8.843390178357438680e-01
1.359105053764093629e-01, 1.667238465551867596e-02, 3.621008515652895943e-02, 2.060759702733561483e+01, 8.525434418907082090e+00, 8.185322606716559335e+01
-4.660987700581030424e+01, -1.923246414188644593e+01, -1.643360000649422892e+00, 1.152551053878968057e+00, 2.296729484767406682e+00, 1.108967340477422736e+00
2.936780948138790137e+01, -2.252071110960445566e+01, -3.443077828090464010e+01, -6.945526046538716969e-01, -1.281889389426322801e+00, 9.523530577693335442e-01
2.061594070537660883e+01, 3.842007942814822030e+01, -8.361563003239916725e+01, -9.373081307318119615e-01, 2.493941630281648891e-01, 1.072005629161485674e+00
1.250958782653008711e+03, 2.203604750095470990e+03, 3.160561694611084818e+02, 2.286273242357273194e-01, 1.238774028310205833e-01, 7.524279435046364595e-02
-1.291407520781683305e+00, -1.564661373966249691e+01, 1.885398872613707866e+01, 4.997802069154399618e+00, 3.611272251013146750e-01, -8.688587008597442596e-01
-6.075676027353295439e+01, -6.209620599728900743e+02, -3.783198223237820343e+02, -3.894643111894610099e-01, -1.208350309758614793e+00, 2.484351121498566073e+00
-4.023861436299825982e+02, 1.144565561339851911e+03, -5.713219043445531042e+02, -1.810599558230991182e-02, -3.334258564975974282e-01, 1.213211955899345107e-01
1.405382991482684218e+01, 9.764445725598902754e+02, 1.204971622942611702e+03, -5.496906943078824215e-01, -1.267945856090076373e-01, 2.750202265844322591e-01
1.111535493915419393e+00, -7.137848623619950317e+00, 3.585564417056815500e+00, 3.836227063246467228e+00, 1.266434775853393813e+00, -1.953527213891548042e+00
2.876908406681595309e+01, 1.264691998471905610e+00, -1.924638813527005254e+01, -6.984315548077265623e-01, 2.357111243292264291e+00, -4.495570170184273184e-01
-1.131408634753876612e+02, 2.308708561258915495e+02, -3.647699090899386078e+02, -8.567503479094286389e-02, 8.084375719511316394e-01, 3.197878024143012143e-01
-1.974225842098977335e+00, 2.181290610381470874e+00, -1.559392583799827259e+00, 9.620122644300565184e+00, -3.991183554662379063e+00, -1.919225132152528701e+01
1.419304668902972126e-02, 9.494854662154966762e-03, -4.012599001191485826e-02, 4.907913983541722924e-01, -6.524165174826964630e+01, -1.526427574386232600e+01
1.303300731138072655e+00, 2.617608944454803410e+00, -1.627775682000200730e+00, -1.128842685925870448e+01, -4.170417013572673248e+00, -4.691273228965886055e+00
-2.305229291732547800e-02, 1.703626588624070071e-02, 1.297884461005475130e-02, -7.873303075401156548e+01, -1.213952368754813733e+02, 1.950440529409599577e+01
3.344499281678192659e+00, -1.290692553249441232e+02, -4.606378766672727920e+01, -1.929114660354601662e+00, 2.672233819627929385e+00, 2.552949871098790235e-01
4.686515511498559050e-01, 3.964602399864072702e+00, 2.647104375428678047e+00, -6.763023586134822018e+00, 2.694771949082572338e+00, 1.215738905811650561e+00
5.287480138852593825e+00, 3.959866512895094282e+00, -1.148673731784310981e+01, 8.945775377793388827e+00, -1.023163567582706257e+01, -1.256556139346878265e+00
-4.784408257735494274e+00, 2.799259043054114660e+00, -9.242591179006701907e+00, -2.471379401266654008e-01, 2.810817129713937046e+00, -2.633567861838108648e-01
2.646704160935075478e+01, -1.256664865399316489e-01, 2.233092728828223983e+01, -2.224189140087566408e+00, 1.245627972723434063e+00, 1.912349873185579030e+00
-7.789989220542041515e-02, 1.269374902458056675e-01, 2.135448579766750787e-02, -5.012486247017197805e+00, -3.491278098743856617e+01, -1.118245578247880445e+02
-6.874245004649691682e-01, 1.761319626173827979e+00, -2.593166774745994108e-01, 1.671403182218381644e+01, 6.629335303669934287e-01, -7.353407468036380124e+00
3.346014889074033327e+00, 7.591033281280457956e+00, -1.120830962698766697e+01, 6.218494670419718595e+00, 1.973536272678555914e+00, -4.942890115979461374e-01
-8.549019662301236833e-02, -4.709122816381784010e-02, 6.387318197745695154e-03, -2.048874671939555725e+01, 6.299429721954349048e+01, 2.547024520103876455e+01
3.137926206169661669e-01, -1.687873240225949145e-01, -6.372690774801280655e-01, -1.017700756650356197e+01, -1.602428369390126761e+01, 1.754073642622978324e-01
4.206358320449717358e-01, 3.340332469403249238e+00, 1.807548381241725721e+01, 2.582980503917695625e+00, -3.202849948027381988e+00, -7.085991991329633199e-01
1.709021390557046161e-01, -9.769689468737254856e-01, -1.570906150556648395e+00, 6.703935212372709174e+00, -1.218098213372069871e+01, 7.749750883347966024e+00
-1.108243072171933363e+01, -4.520054852172299888e+02, 3.042906472441454753e+02, 4.982862634970883220e-01, 3.408507006417298979e-01, 1.369881763780917527e+00
-5.697937343962190121e-02, -6.074608226926700438e-02, 1.094900895866757901e-01, 2.261497007741602161e+01, -2.647687193532574312e+01, 3.994356997730124448e+01
-7.609257878502959649e-01, 2.660173449455520256e+00, -9.855885555862139213e+00, -4.795838765202377729e+00, -9.504938763990388395e+00, 5.083160783009184058e-01
9.310980224100187663e-02, -1.602987872891189625e+01, -1.031717151244620112e+02, 1.781986799991875092e-01, -1.176691139081963211e+00, 6.762745093543541530e-02
-2.816565299769882916e-02, -5.199941333316484247e-03, 5.143194735764759079e-02, 5.502678679116944238e+01, 2.537409167924273490e+01, 3.269969682230559016e+01
